app,review,score
Grab,baru pilih alamat langsung tiba2 kepesan sendiri padahal belum milih metode pembayaran+belum ngisi kode voucher huft,1
Grab,sepihak,1
Grab,"Kadang bingung kenapa tiap pakai voucher dapet drivernya lama banget, padahal saya terbantu banget sama promonya. Sayang banget kalau vouchernya ada tapi sistem di drivernya malah dipersulit. Tolong diperbaiki lagi ya biar kita pelanggan makin betah pakai aplikasi ini. Bintang 4 dulu ya.",4
Grab,gongg bangettt,5
Grab,ramah dan bagus layanannya,5
Grab,peraktis,5
Grab,"update ga bermutu,udah 100% tapi ga menginstal (dislike).pelanggan tetap kayak princes diginiin",5
Grab,sangat baik abangnya,5
Grab,SAYA SUKAAA APLIKASI INI LOVE BANGETTT😍😚,5
Grab,tarifnya lebih murah dari app lain,5
Grab,Antapani,5
Grab,"Ditipu. D Apl motornya Vario yang Dateng SupraX. Padahal udh pesen yang NMAX,PCX,ekstra lega seharga 15rb. Tapi yang Dateng SupraX, pengemudinya ngebut,jok nya licin,pas sudah sampai di tanjakan hampir jatuh saya,karna dia ngebut di tanjakan dan tiba tiba rem mendadak. Selain itu,saat di rambu lalu lintas,lampu udh merah tapi tetep di gas,hampir ketabrak juga jadinya. Harusnya SupraX ini masuk di kategori 10rb kalo di Apl sy. Untung banget dy,udah ngambil uang banyak,tp keselamatan ngg terjamin",1
Grab,"grab korupsi ongkir terlalu besar, pelanggan bayar ongkir 30rb, yg di terima driver 13ribu,",1
Grab,pelayanan yg memuas kan,5
Grab,"Sudah ikut grab unlimited karena di iming-iming promo 60% . udah bayar , ternyata promonya tiba2 gaada. PENIPUAN itu namanya!! Makin lama makin ga masuk akal, buat apa gembor-gembor promo ini itu tapi nihil! balikin aja itu saya bayar unlimitednya! drpd ga kepake sama sekali! ga ikhlas saya.",1
Grab,the best dehh,5
Grab,"sedikit "" x nk update App kurang ..hhmm 🤔",2
Grab,halah amen nge-lag aeh.ga jelas.bintang 1 aja dah.greget bgt.,1
Grab,nyebelin bgt aplikasi nya kalo ga di update ga bisa di buka aplikasinya,3
Grab,sangat membantu dan pilihannya selalu tapat dan Pasti,5
Grab,sangat gerak cepat dan membantu emak tua bawa bawaan berat dgn sabar,5
Grab,Grab layanan yang Baik di Kota saya,5
Grab,saya mintak turun dekat ananda,5
Grab,jadi gampang,5
Grab,"awalnya suka pakai grab karena bagus sat set dan harganya bervariasi, banyak pilihan juga, tapi kecewa akhir"" ini, mungkin awal masuk tahun 2026 sistemnya diperbaiki dan driver juga dijelaskan mengenai sistem skrg, sgt merugikan karena driver jauh, lama, cancel tiba"" susah dapet driver juga, sekalinya dapet jarak nya jauh, belum lagi ada sistem masih antar sudah dapet penumpang, itu sangat memakan waktu, padahal kita sebagai penumpang juga punya kegiatan lain, waktu itu sangat berharga.",1
Grab,"terimakasih banget grab, kamu penyelamat ketika aku nggak ada motor jadi bisa order cepat tapi murah karena ada paket hemat pelayanan nya juga oke kebantu banget pokoknya, apalagi kalau grab food behhh makasi banget pokoknya jadi aku bisa tetap dirumah kalau mau pesen makanan",5
Grab,"harusnya semua makanan minuman klo beli min 75rb dpt diskon 10%, saya biasa beli diatas 80rb jd berat pengen bnyk nyobain makanan lain jg biar bantu pedagang jg",3
Grab,sopan dan sgt membantu.,5
Grab,enak di mudah kan,5
Grab,driver nya tolong di perhatikan lagi kadang drevier nya songong,1
Grab,pelan pelan jalan berhati .hati.jangan..ngebut,5
Grab,"pesen makanan dari jam 21.00 blm nyampe - nyampe, tau² udh di cancel aja , emg aplikasi mmk",1
Grab,"aplikasi ga guna, dapet driver kok jauh terus",1
Grab,"Kok grab pay saya gak bisa di pake ya, udah berapa x transaksi, yg kepake pasti kes... kenapa ini pak/bu? Tolong penjelasannya?! gak ada jawaban setelah bertahun-tahun. jadi saya kurangi lagi bintangnya...",1
Grab,recommended 🤍,5
Grab,mantap pengiriman cepat,5
Grab,jijih bgt sllu kirim notif iklan .sangat mengganggu.!!,1
Grab,"kenapa cancelnya lama banget sih, udh sejam lebih masih aja gabisa dicancel",1
Grab,grabfood gabisa dicancel udh 30 menit lebih ga diterima di resto. keadaan udh laper bgt capek,1
Grab,"tolong tingkatkan layanannya,jangan karena cuaca hujan,banyak yg g mau ambil order,justru pada saat itu sangat dibutuhkan oleh masyarakat,kejadian berulang terjdi ketika jam pulang kerja antara pukul 17.00 dan 18.00.apalgi cuaca hujan .susah dapat layanan grab,sudah 1 jam tidak ada yang mau..saya sebutkan saja wilyah Sukabumi, parungkuda..untuk daerah lain bukan tidak mungkin sama",3
Grab,puasss..pesanan cepat nyampenya,5
Grab,Apakah masih bisa isi saldo ovo melalui driver dan ada biaya admin nya kah?,5
Grab,pelayanan yag naik....,5
Grab,selalu bagus dan baik ..,5
Grab,"tolong tarif pada saat hujan atau ramenya jangan terlalu jauh naiknya dari yg awalnya 15k di tarif normal, saya pikir pas rame atau hujan naik mentok mentok 20k lah tpi tb tb hampir 2x lipat jadi 28k",3
Grab,sangat profesional,5
Grab,iklanya muncul dimana2 any,1
Grab,"knpaa dapat driver gofood nya pasti lamaaaa, bener bener lamaaaaa bangett. jelek bangtt tolong dong gimana ini ngatasinnya",2
Grab,Tolong kembalikan fitur input tips manual,4
Grab,terimakasi,5
Grab,"aku pencet tujuan ke rumah tapi gak tau kenapa berubah sendiri padahal tidak ada yang tergeser atau apapun. Kondisi saya tidak terburu buru jadi gak bikin salah pencet atau apapun bahkan saya sudah teliti loh mencetnya. Ditengah jalan agak curiga soalnya rute yang dilewati pengemudi agak beda, tapi sebenernya masih bisa lewat jalan itu jadi saya biasa aja. Tapi kok tiba"" berenti di tujuan yg berbeda, dan saya baru sadar disitu, jadinya ganti rute Krn driver blm hafal jalan dan hrga hmpr 2x lipat",2
Grab,untuk grab menu drop barang jgn di bikin ribet yg sblmnya cuma satu kali drop barang ini malah harus 2x utk driver dan resto mohon di perbaiki lagi,3
Grab,"Insyaallah ta'ala Puas bangat,bahagia amat.",5
Grab,👍🏻👍🏻👍🏻👍🏻,5
Grab,"kuota tujuan saya, makin kesini nambah di persulit,, makin ngeblast gk ada driver klo hujan",2
Grab,tarif naik,2
Grab,plis lah bagi grab kalo driver dapet cuan tu potong nya jangan nyiksa tau gak sekarang itu berdampak semua driver grab pada keluar dan pada ngeluh yang bener lah kalo potong nya,5
Grab,bagus suka,5
Grab,puas sekali trimaksih,5
Grab,"Untuk pembayaran pake QRIS tolong diubah jadi kita bayar sebelum memesan, bukan setelah kita sampai tujuan karena sepengalaman saya kalau nggak gara² cahaya matahari, kamera buram, atau internet lemot baik customer maupun driver",5
Grab,"Aneh nih aplikator jadi g bisa login, tiba² di tangguhkan padahal saya merasa tidak berbuat hal yang merugikan.",1
Grab,grab adalah anadalanq untuk kemana mana,5
Grab,udah langganan plus pun ongkir ga gratis untuk makanan,1
Grab,tampilan sekarang jelak dan membingungkan,1
Grab,mempermudah semua,5
Grab,terima kasih pelayanan cepat,5
Grab,keren pokoknya the best,5
Grab,godddd,5
Grab,dari dulu pake grab 🤗😊,5
Grab,sangat membantu aktifitas keseharian dan 24 jam,5
Grab,susah untuk di jangkau apalagi klw pagi,3
Grab,baik dan ramah,5
Grab,mantul suruntul,5
Grab,mas nya ramah dan baik,5
Grab,mantap.. sangat membantu semoga makin banyak promo2 harganya.,5
Grab,"saya sangat kecewa dengan aplikasi ini. terutama dengan DRIVER CAR atau BIKE nya. memilih argo yang mahal baru di ambil. pakai promo hemat tidak di ambil. DRIVER mata duitan. beda dengan aplikasi sebelah, walaupun tanpa promo selalu murah,, DRIVER nya selalu sigap dengan pelanggan walaupun harga argo itu murah di bawah 15rb, DRIVER nya selalu terima orderan dari pelanggan nya.",1
Grab,"PESEN BIKE DRIVER LAWAN ARAH DIJAM SIBUK,NAIK TROTOAR DIA BILANG KATANYA BIAR CEPAT PADAHAL SAMA AJA KORUPSI KARENA GA SESUAI RUTE TOLONG DIAJARIN TENTANG PERATURAN LALIN LAGI BIAR DRIVER T#L#L GA SEMAKIN MENJAMUR BIKIN MALAH BIKIN MACET JADI NGERUGIIN ORANG LAIN",1
Grab,okehh,5
Grab,"hemat untuk cs , rungkad buat driver",1
Grab,titik lokasi penjemputan dan tujuan sudah akurat 👍,5
Grab,aplikasi sangat membatu dan bermanfaat,5
Grab,aplikasi buang-buang waktu,1
Grab,mudah di dapat cepat dan nyaman,5
Grab,"Saya suka dgn grab, krna pengiriman cepat",5
Grab,cepat penjemputan dan biaya nya murah . Terimakasih 🙏,5
Grab,untuk deriver nya hampir setiap hr telat apa lagi deriver nepol B5748KEM buat saya hmpir di kad dari kerja an karna telat 1 jam,1
Grab,driver nya suka pilih2 penumpang terus suka di cancel padahal udah nunggu lama,2
Grab,sangat memudahkan tujuan nya,5
Grab,memudahkan segala urusan saya,5
Grab,"saya beralih ke grab karena dari segi ongkosnya murah dan terjangkau apalagi untuk seorang pelajar,, saya selalu menggunakan grab bike untuk ke sekolah dan penumpangnya anak saya yang seorang pelajar,,jadi tolong ya grab jgn mengecewakan.dan pencarian pelaksananya juga jgn trlu lama ya,pdhl saya pesan,y ga mepet loh.😌dan tolong di tindak pengemudi yg udh deal tapi mlh membatalkan tiba-tiba.tolong di tindak.ada juga driver yg tidak chat dan mapnya ngaco terus.d tingkatkan lagi dong pelayanannya.",5
Grab,titik sering nyasar ntah kemana,1
Grab,"akunku di-banned karna cancel driver. aku dapet satu driver yg lain dari biasanya (baru), dia ngebut di jalan desa dan aku bilang ""pelan-pelan aja pak, saya ngga buru-buru"" karena posisi bawa susu panas. sepanjang jalan desa dia jdi pelan, tapi begitu sampe di jalanan yg lebih besar dia ngebut lgi, sampe lewatin jembatan yg ngga rata. akhirnya susu panas tumpah di pahaku. itu masih aku rate 5, dan order dpt dia lgi ternyata ada problem lgi. abis itu setiap dapet dia aku cancel.",1
Grab,lama sekali cari drivernya,3
Grab,"Driver grab skg pada banyak TINGKAH, kalalu dari awal memang MALAS untuk trima orderan ya di cancel dong! ini malah dibiarain aja sengaja supaya kita yg cancel. percuma sdh bangun pagi-pagi supaya bisa berangkat awal ujung-ujungnya tetap telat juga gara-gara driver MALAS! Tolong beri mereka hukuman berat agar tidak semena-mena!",1
Grab,"tolong dong kalau driver yang MALAS di kasi suspend yang berat, pada kurang ajar banget kalau liat harga promo pada gak mau. trus kalau dari awal memang gak mau trima orderan ya langsung cancel dong! ini saya udah nunggu lama banget ehhh ujung-ujung nya baru di cancel, sial. tolong tambhakan fitur report untuk driver yang cancel-cancel itu.",2
Grab,makasih banyak udah nganterin saya dengan sangat baik sekali,5
Grab,"pake verifikasi selfie segala,,buat hp yg kamera depan ga bisa gmn?. udah ga pake grab lagi skrg",1
Grab,semoga grab semakin baik lagi pelayanan nya dan sukses selalu makasih min .,5
Grab,walaipun hujan tapi cepat pantang menyerah bagus sekali 👃👃,5
Grab,mantap bro,5
Grab,"driver grab car nya manja bgt, beberapa x dibatalin dengan alasan ga jelas",1
Grab,Saya tidak bisa menggunakan nya karena metode pembayaran dana tidak ada. saya sangat membutuhkan nya supaya lancar dalam beraktivitas.,1
Grab,layanan bagus,5
Grab,Harga Terjangkau,5
Grab,grab tulungagung joss,5
Grab,merugikan banyak orang,1
Grab,sudah dikeluhkan berbulan bulan grab mobil tidak bisa sesuai titik depan rumah hanya sampai pos satpam saja tidak ada respon,2
Grab,"udah bbrapa kali nolak otomatis orderan makanan karna sistem grab yg terima tolak yg ada durasi waktunya itu!! notifikasi sering delay kadang gaada notif jg, tangan lagi repot²nya pegang orderan offline. Tau² pas buka hp, udah auto cancel dari GRABnya sendiri!!! HILANGIN AJA SISTEM TRIMA TOLAK PAKE TIMER ITU!!",1
Grab,"udh topup ovo, harga nya malah berubah. mantap men",1
Grab,"titik pengantaran salah terus, bisa beda 2-3 km apalagi kalo uda masuk gang, hilang sinyal grab, ini driver dirugiin terus kalo titiknya beda jauh",1
Grab,Aplikasi nya udah lumayan nyaman dipakai namun masih perlu terus di tinjau,3
Grab,smakin oke,4
Grab,woiii grab. kalian perhatikan tarif minimal ke driver . lebih mahal ongkos becak. otak kalian taruh dimana?,1
Grab,Uda gak pake aplikasi ini lagi ada salah satu driver grabfood nya kasar ngomongnya pake ngancam ngancam mau datang ke rumah seakan akan dia itu premanisme padahal Uda bilang maaf di cancel gak jadi pesen tapi masih aja ngotot pake ngancam Ngancam ngomong nya Uda langsung ku hapus aplikasi nya pindah ke aplikasi lain lebih sopan lagi bahasanya .,1
Grab,"sorry grab kali ini kecewa sih. auto uninstall,kapok pake aplikasinya. baru pertama kali ngalamin dan lapor ke pusat bantuan, respon csnya malah ga profesional!! padahal bukti foto dll sudah jelas kalo kelalaian ada dipihak resto, malah trs aja minta bukti foto baru dan msh aja denial ga langsung ditindak dan ga ada kejelasan. tiba tiba main ditutup aja kasusnya, duit gw rugi 400rb 👎",1
Grab,bagus dan saya berharap aplikasi ini tetap menjadi yang terbaik 👍,5
Grab,"grab jelek banget ,drivernya seribg batalin orderan sendiri,gua reportga ad feedback",1
Grab,"BANYAK BACOT PEMGEMUDINYA, MALES OMONGANYA GAENAK DI DENGER",3
Grab,"grab sekarang menyebal kan pdahal masih pilih"" trus kepencet pesan... dan tidak bisa d batalkan.. sebaik nya kalau masih bbrapa detik kan bisa d batal kan.. burukk sekali.. palah ongkirnya mahal,, tempatnya jauh.. kan kasian drivernya.. huu",1
Grab,"lama menunggu, tidak dapat drivernya",1
Grab,makin sini makin sini susah mau nyelesain orderan awal awal satset enak aman aman aja sekarang nyusahin,1
Grab,untuk sekarang grab mmg terbaik,5
Grab,udah sore kemalem. harga ongkos lebih besar dari harga makanan. ditambah banyaknya dibatalkan sama Driver. bisa tunggu 2 sampe 3 jam,3
Grab,"Harganya jadi naik 2× lipat ngak seperti biasanya, fitur grabbike hemat menghilang secara tiba tiba begitu saja, ini udh beberapa kali mesen tapi ngak dapat mulu, kenapa ya?",1
Grab,"udah kesekian kalinya kesell sama driver grab, main cancel aja padahal saya udah nunggu lamaa, kalau semisal ga bisa jemput penumpang cancel dari awal jangan pas saya udah nunggu sampe 10 bahkan 20 menit baru cancel tanpa bilang apapun lagii, saya ga pernah ya cancel driver kecuali drivernya yang nyuruh saya cancel, kalau driver nya kayak gini jadi males saya pke grab lagii",1
Grab,ribet banyak konfirmasi ulang titik penjemputan yg mudah di bikin ribet un instal pake apk gojek aja,1
Grab,sangat membantu bagi yang memerlukan transportasi murah tapi tidak murahan.,5
Grab,ribet amat login verifikasi muka tolol,1
Grab,banyak driver yang ga ramah di aplikasi ini map yang terera pun tidak lengkap bikin emosi emosi banget tolong di perbaiki komunikasi nya driver nya manja,1
Grab,driver nya gak amanah pesanan dan uang saya di ambil tapi sampai sekarang belum ada keterangan jelas dari pihak grab,1
Grab,lebih hemat tak enak,5
Grab,ada beberapa titik yang belum ada,5
Grab,semuanya bagus,5
Grab,Good Jobs...👌👍,5
Grab,"aku udah download grab dua tiga tahun, dan sejauh pengalaman sampai saat ini cakep semua. driver datengnya cepet, selalu dicari yg terdekat, terus buat anak sekolah kayak aku dapat bike hemat 10k konsisten suka sih. ada juga beberapa driver yang asik, smua momen nya ga pernah aku lupain sampe sekarang. intinya grab terpercaya sih.",5
Grab,tiap pesen grab buat anter barang lama dpt grab nya. biasanya cepet sekrg jdi lama gini,2
Grab,"aku suka aplikasi ini, sangat bantu aku dalam pergi2 kemana2, driver nya juga pada baik2 sih (ya walaupun ada beberapa yang agak2) terus ada fitur lain juga (tapi belum nyoba hehe) tapi pliss ya grab kalau kasih driver jangan jauh2 pliss, aku jadi gak bisa sampai ke tujuan dalam keadaan gak telat, jadi pliss ya kasih driver jangan jauh2 ya, tapi makasih udah buat aplikasi ini ❤✨",5
Grab,"pelayanan baik, tepat waktu 👍👍👍",5
Grab,door door lah,5
Grab,"masa baru dowload udah di bekuin aja, gak jelas ni aplikasi",1
Grab,"tolong dong masa harga mobil sama motor gak sesuai, motor kan bensin cuma 10-30ribu, sedangkan mobil 50ribu-150ribu tarif motor misalnya 30ribu, mobil 60ribu, harusnya motor 20ribu, sedangkan mobil tetap 60ribu, motor bensinya murah mobil yg mahal, harusnya tarif motor 1.200/1km jangan 2.300-2.800 per km masa harga tarif motor sama mobil sama, tolong di pertimbangkan lagi",5
Grab,Tips Buat para pelanggan terhormat grab kalo pesan grabfood jangan pilih ongkir yang HEMAT maupun STANDAR ya karena pesanan akan masuk duble order alias gabungan Pilihlah ongkir pengantaran yang PRIORITAS biar pesanan cepet sampe dan ga di gabung sama orderan lain...Terima Kasih,1
Grab,tepat waktu pelayanan grabnya bagus,5
Grab,Dengan adanya Grab sangat membantu buat saya terimakasih,5
Grab,sangat membantu...♥️♥️♥️♥️♥️,5
Grab,sangat bagusnya,5
Grab,krna ga ad yg antr jmpt mkny aq dw,5
Grab,tanggap,5
Grab,"NYARI DRIVER FOOD LAMA BGT KIRIMANYA GARA2 JEMPUTNYA JAUH ,, SAYA DI RUGIKAN SAMA APLIKASI ,MAU MAKAN JADI LAMA,, DAN MAU PESEN CAR HARGANYA MAHAL PAS NANYA SAMA DRIVERNYA TERNYATA POTONGANYA LUMAYAN BESARNYA,,PANTESAN KALAU PESEN AGAK SUSAH,, GARA2 POTONGANYA GEDE KE DRIVER KECIL, KALAU HARGA NAIK BARU MEREKA MAU AMBIL PANTESAN AJA DAN WAJAR,, GARA2 APLIKASI YA JUGA BIKIN KEBIJAKAN GA BENER INI MAH,, BANYAK GERUGIIN CUSTUMER DAN DRIVERNYA TERNYATA,",2
Grab,PelAyaman bagus,5
Grab,mohon kedepannya sediakan pembayaran menggunakan Qris atau dana di aplikasinya,5
Grab,"banyakin promonya, untuk orderan jangan lama2 untuk terhubung / mendapatkan drivernya. karena app oren. pesan sekarang dapat driver langsung.",5
Grab,iklan lu gangu,1
Grab,sangat ramah tamah,5
Grab,sabar,5
Grab,"tarifnya sering lonjakan, drivernya banyak yg sengaja matiin aplikasi pas jam jam kerja, masak kadang naik 3* lipat tapi pelayannya tetep, ibaratnya orang kalo udah bayar 2* lipat dari tarif biasanya harusnya ada plus pelayanan atau fasilitas, ini udah bayar hampir 3* lipat pelayanan sama kadang motornya gak sesuai plat, kadang driver e gak tau jalan, mana lemot harusnya kalo bayar e 3* lipat lebih express motor e bagus helm e harum donk",1
Grab,bagus dan membantu,5
Grab,tanggapan dari aplikasi bagus 👍,5
Grab,cepat bagus murah,5
Grab,Pakai hemat percuma..kagak ada yang mau Drive nya..ZONK,1
Grab,"sebenernya bagus bgt, harga murah jugaa. tapi sayang bgt mapnya muter muter, jadi kalo pergi sekolah tuh lama bgt. bisa ga mapnya langsunh ke tujuan gausah pake muter segala",4
Grab,cepat ramah,5
Grab,kadang susah di buka ap nya,2
Grab,"pelayanan oke, sopir nya ramah """,5
Grab,"kalau kata saya, sebelum aplikasi anda membatalkan pesanan dari driver tuh liat dulu situasinya. giliran saya sebagai costumer yang membatalkan saat driver sudah dekat tidak bisa, giliran saat driver sudah sampai tapi tiba2 membatalkan bisa. kadang kita tuh nunggu lumayan lama dalam kondisi buru2, dan ketika sudah menunggu malah dibatalkan oleh driver? dan langsung diganti dengan driver yg baru tanpa alasan dan harus menunggu lagi.",2
Grab,untuk order grab car ribet,3
Grab,"tqu mas penjemputannya dan keramahannya, smoga selalu sehat dan selalu gacor akunnya. Aamiin",5
Grab,bagus kreatif,5
Grab,lama pesanannya,1
Grab,lumayan ok,4
Grab,bravo grab,5
Grab,mapnya telat lelet... dan lebih bagus kalo bisa make maps gogle bukan grabmaps ajaa bisanya,1
Grab,driver komunikatif,5
Grab,cepat kilat satset,5
Grab,"abg ny ramah,, cepet jugak",5
Grab,makin murah dan nyaman,5
Grab,"jelek!! pesen grab food 1 jam lebih ga ada driver yang ambil, tapi gabisa dibatalin udah 1 jam. mempersulit user. bintang 1 edit : setelah sata publish komentar ini, saya dapat balasan untuk update app grab nya, sedangkan saya sudah menggunakan versi terbary mereka, memang tidak ada fitur batalkan jika belum berjam jam. aneh memang",1
Grab,"ga lagi pesen gofood disni, uda di cancle gbisa trs nunggu 2 jam baru bisa di cancel! kapok bngt! uda keburu aslam naik ini mah! minimal klo ga dpt driver lama bisa di cancel lah, ini harus nunggu 2 jam, jdi gbisa ngapa"" in 2 jam pun blm tentu dpt driver!! ga rekomen!!!",1
Grab,"Driver nya banyak kagak mau jemput ke lokasi, mendadak minta cancel",1
Grab,pokonya aplikasi yang pas dikala lapar melanda the best pokonya,5
Grab,baik etoll saya ketinggalan,5
Grab,bagus sihh tapi sayang ngak bisa TF pake dana coba aja bisa pasti setiap hari pesan lewat grab,3
Grab,udah nunggu lama2 orderan dibatalin kecewa bgt. At least klo gk ada driver yg ngambil kasih opsi ke user buat tambah ongkir biar ada yg mau drivernya,1
Grab,"pesan makanan di GrabFood, menunggu lama tetapi tidak bisa cancel..",3
Grab,"Payah, membuat customer menunggu lama makanan yang dipesan",1
Grab,grabb solusi semuanya,5
Grab,"verifikasi susah. teka teki salah malu,giliran bener malah error. ta*",1
Grab,skarang knpa sering d batalkan ya .grabfood ..estimasi 1 jam lebih ..sudah nunggu sampai 1 jam lebih tiba tiba d batalkan ..,2
Grab,"lama"" busuk bgt pesan makanan aja dikelompokan , orderan beli nasi padang jam stgh 7 malem dateng jam 9 .",1
Grab,"aplikasi gak jelas, masa 3 akun di tangguhkan dalam 1 hari, ada aktivitas mencurigakan katanya padahal cuman ke kampus tiap hari",1
Grab,kenapa sih. kalo di beranda mencet mau order motor nanti yang nongol setelah masukin alamat adalah mobil. obah dong sistem nya jangan seperti maksa harus pilih mobil.,4
Grab,"ini aplikasi drivernya pada kenapa ya, kok tiap hari minggu apalagi udah mau sore susah banget dapetnya parah ini apl nya. Operator juga tidak membantu",1
Grab,semua Oke,5
Grab,"ribeut anjay, pesen makanan nunggu 2 jam g ad yg ambil orderan,",1
Grab,makin lama makin bikin rugi customer dan driver,1
Grab,Driver pada songong songong disini.,1
Grab,tolong diperbaiki tidak dapet kendaraan sama sekali,1
Grab,"aplikasi banyak hacker, duit lenyap",1
Grab,aplikasi sampah!,1
Grab,mantap kurir sabar 😅 dan ramah,5
Grab,"sering banget kejadian begini : makanan belum sampai ke pemesan, tapi si driver udah menyatakan pesanan selesai. Padahal saya belum terima pesanannya, tapi seenaknya driver udah klik pesanan selesai🥲",1
Grab,grab food pake prioritas selalu terlambat,1
Grab,mantap mudah pesanan dan aman,5
Grab,"driver dekat ga ke canyol malah yang jauh, yang jauh juga nganterin dulu orderan nya, tolong perbaiki lagi jangan bikin kecewa dong",3
Grab,sangat membantu sekali 🥰,5
Grab,"aplikasi luar biasa. membantu byk keperluan. semoga pendiri, dan seluruh pegawainya masuk surga tanpa hisab. jempol sejuta untuk aplikasi ini.",5
Grab,ramah ngobrolnya spanjang jalan,5
Grab,Suka karena banyak promo,5
Grab,sangat ramah pelayanan ny,5
Grab,ga nyampe 1 menit. hanya sekedar ga jadi. tapi bukan di cancel ya. lagi mikir antara motor atau mobil krn kondisi lg gerimis. eh harganya langsung melejitttt. ih ngeri,5
Grab,Sangat bgus,5
Grab,murah meriah,5
Grab,bagus sangat membantu tim mager kluar kayak saya,5
Grab,top bngt deh,4
Grab,nggak sesuai aplikasi harganya,1
Grab,"driver nya makin sepi, padahal posisi pesen waktu siang tapi nunggu sampe 1 jam gak dapet juga, udah coba naikin harga tetep susah nyari drivernya, yang awalnya mau tepat waktu berangkat kerja jadi terlambat",1
Grab,es teler dan kue maryamny yummy😋,5
Grab,apa bgt crk pake shopee udh sampe mana aja ribet dih ga kaya gojek,1
Grab,sngat baik dan ramah,5
Grab,"saya merasa di rugikan ada akun order grab ekspres,grab mart pakai nama falisha ,Cepi ,Akbar Cepi semua fiktif tapi di suruh hubungin ke nomor pribadi saya bahkan order grab food fiktif sudah di laporkan tetap saja akun grab itu tidak ada tindakan sama sekali dari pihak grab ,sungguh merugikan dan menyita waktu saya kasian para driver",1
Grab,puaslah,5
Grab,"sekedar curhat pengalaman aja : saya sudah 2x pesen grab plus, dua-duanya pakai mobil BYD, dan dua-duanya supirnya ga ramah. ga menghargai penumpang. walaupun kita warga biasa, bukan kelas kantoran atau yg kelihatan wahh, kita bayar loh. sperti ga seneng gitu klo ditaikin penumpang warga kampung. maksud saya klo emang semua driver grab plus pada sombong begitu, minta aja ke kantor pusat grab buat kunci, atau grab plus hanya bisa diakses hanya 1 penumpang aja, ga boleh lebih.",1
Grab,kurirnya sopan semua,5
Grab,mksih,3
Grab,"setiap kali pesan grabcar pasti susah dapat, sekalinya sudah dapat, drivernya manja dan gak mau jemput di tempat tujuan, malah nunggu di jalan yang jaraknya jauh dari lokasi jemputan. terkadang drivernya malah sengaja menjauh dari lokasi jemputan dan minta di cancel. kecewa sama grabcar. tapi untuk grap motor cukup memuaskan dan ongkos terbilang murah.",5
Grab,estimasi waktu nya gak jelas,2
Grab,terima kasih sangat membantu kami,5
Grab,"bagus sih, cuma untuk dapat grab nya susah, Rata-rata antara emang dari aplikasi grab nya apa emang dari drivernya sih yang matiin aplikasi karena ongkos dari 'Grab Hemat' nya kemurahan, plis deh kalo mau marah ke kantor grab nya jangan ke penumpang😉",3
Grab,enak lwbih cepat gk kejebak macet.,5
Grab,stop minta update kalau ujung ujungnya tetap ngelag,2
Grab,"kalau outlet udh tutup jgn di Adain lagi di apk, kasian drivernya, di outlet di terima orderan tapi outlet nya udh tutup dari grab ga bisa di cancel ampunnnn",2
Grab,"Tolong titik pemberhentiannya tuh yang lengkap kaya gojek, saya jadi harus jalan kaki lagi menuju titik sebenarnya. Dan kalau bisa map nya tuh bisa pakai yang satelit, jadi mempermudah pengguna.",5
Grab,aplikasi ngising sekebon,1
Grab,promosi nya banyak ....harganya kadang mahal kadang murah tapi banyakan murah sih...tapi aku sebel bngt sama driver yg tidak mau di bayar tunai sama aja menolak rezeki minta tolong di ingatkan untuk para driver yg tidak mau di bayar tunai jangan belagu,5
Grab,"Kecewa gara2 oknum driver yg ga punya sopan santun, saya mau berangkat kerja masuk jam 07.00 pagi, dapet driver ga punya etika, udah ditungguin ga gerak2, pas di chat minta agak cepet malah ngatain, tolong di tindak lah oknum2 seperti ini",1
Grab,"sebelumnya saya apresiasi utk driver. maaf masukan ya. saya udah sering order grab, driver menerima tapi begitu saya chat tanya bisa / tidak, kadang no respon. dan sedihnya lagi tiba2 saya dicancel sepihak oleh driver. plis driver jika saya tanya bisa/ tidaknya, mohon direspon supaya saya tdk menunggu terlalu lama hingga terlambat, selain itu biar saya lega sbg costumer. selain itu saya selalu kasih ongkos lebih tiap saya order grab.. sehari sy bisa dicancel driver sepihak smp 2-3x. tx",5
Grab,semoga bisa cepat kalau perlu kendaraan,4
Grab,"Jangan mau pesen makan atau apapun di sini. bener bener lama dan super lelet, bisa bisa di suruh nunggu lebih dari 2jam dan kompensasi cuma voucher yang ga seberapa. masih sangat amat jauh lebih baik shopee ataupun gojek",1
Grab,mantap abangnya cepet bgt,5
Grab,saya mesen makanan uda nunggu 2 jam malah tbtb dicancel kecewa banget sama grab ini,2
Grab,ongkos mobil sama motor hampir sama parah mengadu dombakan penumpang dan driver,1
Grab,"sy penumpang sy bintang 5 untuk apk.Tapi untuk para driver,saya kasih bintang 3 karena kalian ngambil keuntungan udh bener bener serakah banget dr driver",3
Grab,nasi gorengnya alhamdulillah enak porsinya cukup,5
Grab,Terlalu banyak notif yg tidak penting,1
Grab,mambantu,5
Grab,makin kesini makin parah saya pesen makanan mau pake reguler atau hemat harus nunggu 2 jam tolong cs pesen karna laparr tpi klau harus nunggu 2 jam mau cancel kasihan drivernya apk tolong kasih solusi terbaik untuk cs dan driver 🙏🙏.,3
Grab,maps sampah. masih mending gojek klo soal maps,1
Grab,pengalaman resto food sangat memuaskan saya tetap semangat.,5
